Time [s],Altitude [m],Velocity [m/s],Non-NominalThrottle,Propellant Mass [kg],Total Mass [kg]
0.0,5032.645904247844,-87.50048936676734,0.8669583172329802,599312.2135667726,967325.1200886605
0.1834947712601261,5016.6221337309025,-87.45138866009441,0.8668096989987633,598804.5882363252,966817.494758213
0.3669895425202522,5000.607354917455,-87.40176568050573,0.8666518840861948,598297.0553262178,966309.9618481057
0.5504843137803783,4984.601663450182,-87.35162406261513,0.8664922174658402,597789.6159208566,965802.5224427445
0.7339790850405044,4968.605154306165,-87.30096653108724,0.8663311297982405,597282.2708524422,965295.1773743301
0.9174738563006304,4952.617921963524,-87.24979278339453,0.8661700451577073,596775.020119202,964787.9266410898
1.1009686275607566,4936.64006095578,-87.19810134932034,0.8660095112207797,596267.86339863,964280.7699205179
1.2844633988208827,4920.671666085693,-87.14589453215923,0.8658477557050412,595760.8014061135,963773.7079280014
1.4679581700810087,4904.712831734222,-87.09317207371043,0.8656859818645234,595253.8341523837,963266.7406742716
1.6514529413411347,4888.763652329614,-87.03993393360619,0.8655240870987339,594746.9617082576,962759.8682301454
1.8349477126012608,4872.824222307506,-86.98618119362993,0.8653615453032611,594240.1844526518,962253.0909745396
2.018442483861387,4856.894635905431,-86.9319138461572,0.8651988674493738,593733.5024652454,961746.4089871333
2.2019372551215133,4840.974987362318,-86.87713262616025,0.8650357056399552,593226.916029455,961239.8225513429
2.3854320263816393,4825.065370782503,-86.8218369623814,0.8648726715024004,592720.4250705127,960733.3315924006
2.5689267976417653,4809.165880374934,-86.76602806697439,0.8647089301636215,592214.030002573,960226.9365244609
