t[s],x[m],y[m],vx[m/s],vy[m/s],mass[kg],tau[-]
444.90000000003266,26181.00531729722,48193.092948442805,-19.14765146946216,-1480.9073834172702,944406.9460534293,0.8182157968952272
445.0000000000327,26179.075265889413,48045.39509319151,-19.300514078056498,-1476.9785525129405,943102.8127290122,0.8156178086312971
445.1000000000327,26177.13179490631,47898.089741622134,-19.43470983104304,-1473.0535156937572,941803.3141329454,0.8127192039336409
445.20000000003273,26175.17727112835,47751.17648449321,-19.54523777959553,-1469.132571289232,940508.9136770647,0.8095307769155464
445.30000000003275,26173.214527031636,47604.654872428146,-19.627440967119764,-1465.2161206506391,939220.0428529953,0.8060724907909269
445.4000000000328,26171.246811322315,47458.52440247315,-19.677157093226793,-1461.3046995499117,937937.0845229352,0.8023747588818663
445.5000000000328,26169.277723755997,47312.78449272138,-19.690875663166384,-1457.39909751771,936660.3508044146,0.7984818255993377
445.6000000000328,26167.311192885463,47167.43439690448,-19.66530870533324,-1453.500958169047,935390.0418054877,0.7944637427714901
445.70000000003284,26165.350887452056,47022.47343276275,-19.60305433408848,-1449.6096414172878,934126.1114544158,0.7904744736621466
445.80000000003287,26163.39951179791,46877.8989587205,-19.513756541472947,-1445.7447404225477,932868.6098286917,0.7864538855963011
445.9000000000329,26161.46186754777,46733.709028880796,-19.37644250141849,-1441.8992983970054,931614.5156166108,0.7843228555883277
446.0000000000329,26159.54235744044,46589.90232812149,-19.195101073282594,-1438.0670075930175,930361.9285683839,0.783380260489442
446.10000000003294,26157.64529276642,46446.477879344915,-18.97064674021641,-1434.2444877657247,929109.9181033155,0.7830196597108231
446.20000000003296,26155.774764028472,46303.43492635063,-18.705287379499463,-1430.429529942817,927858.0756096172,0.7829146087638369
446.300000000033,26153.934512399348,46160.77285962517,-18.40251629126076,-1426.6206672545761,926606.3301258136,0.78285393782144
446.400000000033,26152.1278062479,46018.49117716432,-18.067061514484337,-1422.8168246085088,925354.8306417526,0.7827000871627436
446.500000000033,26150.357325268673,45876.58946279791,-17.70480979228472,-1419.017143664111,924103.8830734879,0.7823549135950338
446.60000000003305,26148.62505567482,45735.067371731755,-17.32269593852169,-1415.2209106615271,922853.9148450822,0.7817424248143955
446.70000000003307,26146.93220025639,45593.92461823137,-16.9285541843197,-1411.4275350038047,921605.4512120968,0.7808014360391783
446.8000000000331,26145.279107057435,45453.160963145776,-16.530931989545838,-1407.6365508559857,920359.0955039109,0.7794831191359215
446.9000000000331,26143.6652201211,45312.776200340864,-16.13886936333263,-1403.847628049133,919115.509718894,0.7777507819408893
447.00000000003314,26142.08905526162,45172.770141763984,-15.761648594802017,-1400.0605857687774,917875.3939865726,0.7755805768534724
447.10000000003316,26140.548203201306,45033.14260112269,-15.408520603134088,-1396.2754064129565,916639.4643801007,0.7729625325722208
447.2000000000332,26139.039361730665,44893.893376117354,-15.088414706394024,-1392.492250053302,915408.4289356923,0.7699016754783651
447.3000000000332,26137.558397941615,44755.022228629205,-14.80963789049329,-1388.711474881529,914182.9616505055,0.7664192939323445
447.40000000003323,26136.10044131331,44616.52886022957,-14.57956628305194,-1384.9336839963476,912963.6733938628,0.7625548687036137
447.50000000003325,26134.66000819355,44478.41287143171,-14.404331197590778,-1381.1598879785474,911751.0755191372,0.7583706380455947
447.6000000000333,26133.23108902691,44340.6736387177,-14.289191666385898,-1377.3923271401006,910545.5180586051,0.7539674937589779
447.7000000000333,26131.807830808997,44203.31064089299,-14.232582179148464,-1373.629978247084,909346.9985306676,0.749565901488792
447.8000000000333,26130.385881228307,44066.32075507331,-14.21949580690162,-1369.89885819679,908155.6795592859,0.7450626025936795
447.90000000003334,26128.957937809602,43929.70173999366,-14.279434187054193,-1366.190150796562,906967.69628731,0.7429764233750714
448.00000000003337,26127.517548092015,43793.45227624559,-14.403897175869652,-1362.4946374806964,905780.5003965277,0.7424839874318597
448.1000000000334,26126.058600382974,43657.57148962495,-14.58947709039839,-1358.8078662063715,904592.9862383591,0.7426830349857362
448.2000000000334,26124.57554807806,43522.05879878806,-14.83052304913896,-1355.1269083689058,903404.7425042136,0.7431393189778722
448.30000000003344,26123.06362322769,43386.91381069605,-15.119248503706835,-1351.4498809200586,902215.8194867409,0.7435641494522168
448.40000000003346,26121.51903059041,43252.13626061437,-15.445926372769787,-1347.7755008168883,901026.570629735,0.7437679327012289
448.5000000000335,26119.93911541649,43117.72597394902,-15.799151739180312,-1344.1028666534799,899837.563514181,0.7436167452194872
448.6000000000335,26118.32249761302,42983.68283673645,-16.166178034715674,-1340.431372125663,898649.5249849823,0.7430109817856947
448.7000000000335,26116.66916539335,42850.00676867817,-16.533322196711843,-1336.7606805827884,897463.2997606228,0.7418769231035212
448.80000000003355,26114.980522594906,42716.69769629548,-16.886427984415583,-1333.0907238268871,896279.8127281572,0.7401644309601014
448.9000000000336,26113.259385317768,42583.75552546008,-17.211372771367987,-1329.4217083540045,895100.030759705,0.7378472474828135
449.0000000000336,26111.509925196908,42451.18011305249,-17.494601208600212,-1325.7541240758715,893924.9224543642,0.7349242926024746
449.1000000000336,26109.737558192748,42318.97123683633,-17.723670041599632,-1322.0887621615543,892755.4149891072,0.7314214721238711
449.20000000003364,26107.94877875568,42187.12855913536,-17.88779437069975,-1318.4267770097442,891592.3462883345,0.7273946054832726
449.30000000003366,26106.15094115323,42055.65156264085,-17.97837602446312,-1314.7699649451167,890436.4053653508,0.7229368231446973
449.4000000000337,26104.352320711827,41924.53935810762,-17.986204414058758,-1311.1220453323338,889288.0269452484,0.7182071594574713
449.5000000000337,26102.560125436525,41793.79113416019,-17.921952753016424,-1307.4822394743542,888147.0911738187,0.7135524537712125
449.60000000003373,26100.781087860632,41663.40267910644,-17.790375758905608,-1303.8845505375027,887013.5786015096,0.7089099120260782
449.70000000003375,26099.024035055358,41533.37184361845,-17.57052805273587,-1300.3083548798775,885882.1612005174,0.7075995712762276
449.8000000000338,26097.296969249048,41403.697137560106,-17.270658063101106,-1296.7470605834228,884750.7524326829,0.7075941720145309
449.9000000000338,26095.607158990082,41274.377621513486,-16.898102589648474,-1293.195160466184,883618.2650078632,0.7082687747028296
450.0000000000338,26093.96080698202,41145.4127268464,-16.463520080603924,-1289.6489466708535,882484.4449606384,0.7091022098627183
450.10000000003384,26092.362756168575,41016.80213665971,-15.98050813445066,-1286.1059018669039,881349.5860466295,0.7097519273679141
450.20000000003387,26090.816246857332,40888.54571440313,-15.465093112438154,-1282.5642225657546,880214.3404696593,0.7099937501870909
450.3000000000339,26089.322735675567,40760.64345348464,-14.935111817644502,-1279.0226091849036,879079.6059251386,0.7096741454666801
450.4000000000339,26087.881786498718,40633.09543352477,-14.409491768491735,-1275.4801995986484,877946.4476126445,0.7086883544532183
450.50000000003394,26086.49104130372,40505.90177709623,-13.907451949971865,-1271.936564285453,876816.0327070942,0.7069726007663187
450.60000000003396,26085.14627586355,40379.06260461487,-13.447654401706307,-1268.39172481361,875689.5672433083,0.7045025810398494
450.700000000034,26083.841541929352,40252.57798579568,-13.047339341985706,-1264.8461881918715,874568.2311467637,0.7012946243144116
450.800000000034,26082.569394739825,40126.447882621644,-12.721471895263388,-1261.301031740366,873453.1082538731,0.6974088256357062
450.900000000034,26081.321199880425,40000.672058973076,-12.481948593984074,-1257.7582364856905,872345.1028443935,0.6929574815024041
451.00000000003405,26080.08715034171,39875.24984642839,-12.340495387134219,-1254.2221254468343,871244.8034938723,0.6881380364325247
451.1000000000341,26078.85832483887,39750.1807925527,-12.288255028395868,-1250.690538756889,870152.1162554282,0.6833773466663089
451.2000000000341,26077.627732229736,39625.460915765805,-12.305926091368837,-1247.1987678689825,869067.3018772212,0.6784535824359798
451.3000000000341,26076.38398846601,39501.08758079414,-12.437437637276846,-1243.7333497166176,867985.1532223818,0.6767864128217002
451.40000000003414,26075.117836032558,39377.0594781086,-12.661524334524094,-1240.2810268554144,866902.4779916245,0.6771157385801876
451.50000000003416,26073.82113854385,39253.37587504383,-12.966974887073693,-1236.8360306476789,865818.1686472815,0.6781377292899098
451.6000000000342,26072.48730146025,39130.03646060732,-13.338370836036807,-1233.3941443650972,864732.0236391149,0.6792857715009216
451.7000000000342,26071.11162976105,39007.0411925905,-13.756716991994232,-1229.9526801682102,863644.5141948189,0.6801391032769412
451.80000000003423,26069.691595582353,38884.39019251788,-14.200341786957482,-1226.5100007261904,862556.555224515,0.6804202412637933
451.90000000003425,26068.22700078043,38762.083666015715,-14.645948019242482,-1223.0652650216261,861469.3507548448,0.6799483691462286
452.0000000000343,26066.720022762875,38640.12183338909,-15.06978017553536,-1219.6183262662614,860384.2783489753,0.6786149554741058
452.1000000000343,26065.175136998252,38518.50486335522,-15.44885764621614,-1216.1697003386487,859302.787800719,0.6763748264914773
452.2000000000343,26063.598915234383,38397.23280538531,-15.762217638690084,-1212.7205796991004,858226.3019288534,0.6732448526504312
452.30000000003434,26061.999703844525,38276.30550942219,-15.992113898579499,-1209.272959631215,857156.1112838614,0.6693077558433236
452.40000000003437,26060.3872138572,38155.722476380965,-16.12489987325412,-1205.8303304122865,856093.2444760612,0.6647273560258694
452.5000000000344,26058.773702127226,38035.48305037248,-16.135117299746682,-1202.3942600848704,855038.2260740579,0.6598188858430387
452.6000000000344,26057.166605891067,37915.58566225613,-16.07096236159407,-1198.9738811634525,853991.397278497,0.6546970254204358
452.70000000003444,26055.57464223466,37796.0257701484,-15.919636564072947,-1195.5989210773334,852951.5790350474,0.6503125571738105
452.80000000003446,26054.009612323873,37676.801095706775,-15.650299107891557,-1192.246744416231,851912.9821151778,0.6495487293938614
452.9000000000345,26052.480868830247,37557.910383872986,-15.287434936256652,-1188.9071183378524,850873.3874202879,0.6501727477057204
453.0000000000345,26050.996143822133,37439.35292253358,-14.847250081157112,-1185.574613394091,849832.1044321659,0.6512286228993119
453.1000000000345,26049.561092534987,37321.128447075374,-14.350512871456127,-1182.2447545820353,848789.2431187875,0.6522157230390799
453.20000000003455,26048.1789428393,37203.23699723404,-13.821496956889703,-1178.9144984133402,847745.5595039807,0.652729998440698
453.3000000000346,26046.850286847137,37085.67880235556,-13.28655992161176,-1175.5819487848369,846702.2313861612,0.6525076671281022
453.4000000000346,26045.573028733932,36968.45418336086,-12.772581132063184,-1172.2461899469838,845660.6826799208,0.6513948056240696
453.5000000000346,26044.34249515241,36851.56345906409,-12.305335815223831,-1168.9072429676737,844622.4373142484,0.6493288639410455
453.60000000003464,26043.151706041976,36735.00684623736,-11.907891104360411,-1165.5661282672916,843588.9821313883,0.6463330364937132
453.70000000003466,26041.991788205753,36618.78432557317,-11.599178362225452,-1162.2252066419157,842561.6207687899,0.6425219013627683
453.8000000000347,26040.85217772977,36502.89537107083,-11.396104759826379,-1158.8895450233758,841541.2737008726,0.6381350924761507
453.9000000000347,26039.721671490013,36387.34037393986,-11.30506239755641,-1155.5499713097124,840528.0586838338,0.6336746377053962
454.00000000003473,26038.59222647431,36272.116559051836,-11.294450157026207,-1152.2381488801718,839523.5211925216,0.6282476277633263
454.10000000003475,26037.454012725215,36157.21949347048,-11.382137490962041,-1148.9706558135306,838524.3277789627,0.6249053889716624
454.2000000000348,26036.29576648653,36042.648465849954,-11.582462386831235,-1145.7102762052873,837524.5239882704,0.625287124834537
454.3000000000348,26035.108962938375,35928.40283506529,-11.868035481577333,-1142.4563078466572,836523.911480018,0.6257929047512725
454.4000000000348,26033.88719786098,35814.482238080614,-12.217650773958981,-1139.205969846716,835522.4347853478,0.6263333754372549
454.50000000003485,26032.62658833314,35700.88659967987,-12.60609527837453,-1135.9563840074582,834520.4961956055,0.6266222491585007
454.60000000003487,26031.326024310227,35587.61601252582,-13.005640229130293,-1132.7058715405249,833518.981273864,0.6263572830235157
454.7000000000349,26029.98723095936,35474.670618160715,-13.387933508679435,-1129.4539436510256,832519.0824640745,0.6253465507126782
454.8000000000349,26028.614635033056,35362.05049605554,-13.72595926302586,-1126.201221051739,831522.1218640096,0.6235089654503502
454.90000000003494,26027.215044818233,35249.75554408479,-13.995902148226474,-1122.9495197075744,830529.382453283,0.620868992118453
455.00000000003496,26025.797237199182,35137.78529133688,-14.178076190519256,-1119.7025274790617,829541.9204356957,0.6175684585402211
455.100000000035,26024.373503415238,35026.13928744561,-14.237337839433863,-1116.4600389126765,828560.2671995185,0.6139355895108249
455.200000000035,26022.951819619986,34914.81739354701,-14.216837952522864,-1113.2189389859755,827585.0648217241,0.6099011592271554
455.300000000035,26021.539880817294,34803.81668981574,-14.119388026908759,-1110.007037312698,826617.3614043274,0.6052112356341217
455.40000000003505,26020.145701256264,34693.13317995626,-13.941795610287421,-1106.8350985948282,825653.8685066915,0.6025779351608019
455.5000000000351,26018.78069525273,34582.765906023415,-13.650060035317942,-1103.6727393284777,824689.6143326905,0.603054044887525
455.6000000000351,26017.45216509556,34472.714537537824,-13.285301571691713,-1100.5136848558823,823724.40799761,0.603649535792074
455.7000000000351,26016.164969494283,34362.97872231746,-12.871956012795412,-1097.358152203638,822758.9458056203,0.6038095512198466
455.80000000003514,26014.92129423683,34253.55833321363,-12.436752574546752,-1094.203891038283,821793.8368805652,0.6035886146041824
455.90000000003516,26013.720531020695,34144.45340025025,-12.007632161331943,-1091.0493296338589,820829.9872183772,0.6028010592208727
456.0000000000352,26012.55936412574,34035.66398161961,-11.611668949550682,-1087.8941863063387,819868.4983747839,0.6013245800505749
456.1000000000352,26011.432039215495,33927.19000395234,-11.273249102458351,-1084.7397766727354,818910.4747216257,0.5991574158686144
456.20000000003523,26010.330393604447,33819.031078405016,-11.016456110466615,-1081.5892554732086,817956.7842759328,0.5964473852980703
456.30000000003525,26009.24398524107,33711.18797541216,-10.864083633758312,-1078.4310299285255,817007.7751777283,0.5935196245328422
456.4000000000353,26008.16549157181,33603.65987673356,-10.78493669261038,-1075.2809867860387,816065.5755314442,0.5892609263235971
456.5000000000353,26007.087856864913,33496.44426458878,-10.776347068958561,-1072.1561214477927,815129.8977762529,0.5851820714843718
456.6000000000353,26006.00385354034,33389.53893715335,-10.840033245748065,-1069.0532743542904,814197.8103029515,0.5829366738762106
456.70000000003535,26004.905224490092,33282.94155086253,-10.986290502482564,-1065.9738629082424,813266.8619240423,0.5822242730390523
456.80000000003537,26003.784346948352,33176.652507122715,-11.208775417398087,-1062.890437398152,812334.3538553399,0.5831997183770263
456.9000000000354,26002.637123457658,33070.67183541452,-11.472234906930202,-1059.806717081968,811401.8615297108,0.5831898725040968
457.0000000000354,26001.462136440834,32964.999327891375,-11.749870168244,-1056.725075231457,810470.436004701,0.5825226849037358
457.10000000003544,26000.260606698685,32859.634731087106,-12.015297421503785,-1053.6459680427038,809540.8021637603,0.5814021480637415
457.20000000003546,25999.036319157472,32754.577670777413,-12.242875412114627,-1050.5706030969366,808613.6602470328,0.5798436741500894
457.3000000000355,25997.79621582902,32649.827757109462,-12.401033284495572,-1047.4991366795095,807689.5717790955,0.5779340172427864
457.4000000000355,25996.54803040844,32545.385736409615,-12.481854205797012,-1044.4202069984601,806769.13735015,0.5756487453158337
457.5000000000355,25995.297984251607,32441.250939627076,-12.500461568328602,-1041.3479678253966,805854.7498284489,0.5718669500475564
457.60000000003555,25994.052520788264,32337.421505448256,-12.454634633416852,-1038.294341788214,804946.5779976635,0.5679795958108369
457.7000000000356,25992.817188922727,32233.895600275413,-12.353318655351067,-1035.2590517284143,804042.9377126542,0.5651455225098789
457.8000000000356,25991.59765215412,32130.670926234172,-12.195367686078601,-1032.2467404123963,803142.1653228636,0.5633519126313719
457.9000000000356,25990.3987679961,32027.74596026966,-11.98884158019682,-1029.2496596451197,802241.8682973224,0.5630546151540278
458.00000000003564,25989.22560233124,31925.120140445077,-11.731656648584414,-1026.2581982458487,801340.8360654638,0.5635144204164438
458.10000000003566,25988.081210191467,31822.79356347234,-11.443921397739002,-1023.2657697273844,800439.3514950491,0.5637973173987624
458.2000000000357,25986.965380008176,31720.76626841358,-11.158301832896207,-1020.2729505876109,799538.6838412599,0.5632864097058214
458.3000000000357,25985.874801470727,31619.03831265813,-10.905785374489243,-1017.2795575545206,798639.9563926489,0.5620729863034531
458.40000000003573,25984.805217716403,31517.60997243729,-10.695837543257683,-1014.2834022083673,797744.2722754529,0.560169656902063
458.50000000003575,25983.752403214636,31416.48112861721,-10.528145017675413,-1011.2884382007826,796853.066205627,0.5573690420304054
458.6000000000358,25982.711267830095,31315.651043445643,-10.411353845408438,-1008.3008517157023,795967.1643670758,0.5540517236185348
458.7000000000358,25981.676641303293,31215.118019424557,-10.346265268013871,-1005.3302402108554,795086.4194520209,0.5508265329400451
458.8000000000358,25980.643899016675,31114.8810323884,-10.32742286619274,-1002.3698703615686,794209.1881101734,0.548629109696433
458.90000000003585,25979.60821988414,31014.939136181394,-10.356791325339296,-999.4189620700589,793334.8806920175,0.5468004590598056
459.00000000003587,25978.565413482112,30915.29071008196,-10.428064020275563,-996.4842609943286,792463.0234623569,0.5452680870746475
459.1000000000359,25977.512209485973,30815.935025008766,-10.532039961384859,-993.5568507319424,791592.0983015983,0.544685162015405
459.2000000000359,25976.446941221016,30716.871383471655,-10.652682649577148,-990.6364153711285,790721.9849394201,0.5441774551983581
459.30000000003594,25975.369188158416,30618.099696871715,-10.777530625996285,-987.7168659993747,789852.6361122463,0.543699307486609
459.40000000003596,25974.27974744268,30519.619794023463,-10.89440715734951,-984.7990284825123,788984.9726677703,0.5426452525697925
459.500000000036,25973.18104176908,30421.431736611496,-10.987056736007755,-981.880574119667,788119.8092805614,0.5410816921643059
459.600000000036,25972.076275492913,30323.535052114068,-11.047662761666452,-978.966844974264,787258.3539534917,0.538762634880521
459.700000000036,25970.969221098145,30225.92872897817,-11.070543947672796,-976.0632313589797,786400.9998198107,0.5361977081955382
459.80000000003605,25969.864072241842,30128.611513652664,-11.051488563041499,-973.1721532550607,785547.3114622326,0.5339050957640319
459.9000000000361,25968.76419540323,30031.582688964467,-10.998768386123055,-970.2882468819909,784696.4823859573,0.532116873113211
460.0000000000361,25967.673618377587,29934.84069397082,-10.905770256444175,-967.419949936481,783848.524346384,0.5303212985200014
460.1000000000361,25966.595447917032,29838.385384747242,-10.78170460553612,-964.5530922357738,783002.1442384354,0.5293344445612413
460.20000000003614,25965.53215114828,29742.21532912618,-10.632967687513831,-961.7005562106245,782158.2354538116,0.5277888546459296
460.30000000003616,25964.48494305214,29646.330186096893,-10.472080961414171,-958.8514302928681,781315.6727147651,0.5269470245020633
460.4000000000362,25963.45398829828,29550.72941454407,-10.309547538603788,-956.0077155282651,780475.004428749,0.5257622149428495
460.5000000000362,25962.43841944078,29455.412438055326,-10.155688575010393,-953.1697648874103,779636.4493864587,0.5244405715306666
460.60000000003623,25961.43623219724,29360.379034259942,-10.021872435385097,-950.3340379538294,778800.1538707244,0.5230274413978006
460.70000000003625,25960.444977452997,29265.62843561364,-9.912547442421747,-947.5059864630425,777966.7974121926,0.5211893261145601
460.8000000000363,25959.46165171647,29171.159600060008,-9.833257365273813,-944.6883555363099,777136.2047513935,0.5194608198275743
460.9000000000363,25958.48290919343,29076.972517744747,-9.787425230377554,-941.8708231525927,776307.7633827869,0.5181153805302311
461.0000000000363,25957.50668187811,28983.065983796667,-9.762273153220411,-939.0653394807903,775482.4622052906,0.5161514741227105
461.10000000003635,25956.53010127833,28889.438834070617,-9.765805997789622,-936.2714972605127,774659.4505472747,0.514719586119753
461.20000000003637,25955.55104054143,28796.09057237922,-9.790607369011552,-933.4826169139667,773837.9247811447,0.5137902947190089
461.3000000000364,25954.5681913614,28703.02106657668,-9.828491800324043,-930.6950580254268,773018.1307705931,0.5127072377466284
461.4000000000364,25953.58099995925,28610.229481056027,-9.871914021505692,-927.9158552065383,772200.8944842293,0.5111076118816134
461.50000000003644,25952.589813026454,28517.71508161926,-9.91186932794973,-925.1439943676744,771385.9589701408,0.509668686270111
461.60000000003646,25951.595645515918,28425.47684434434,-9.94167510535117,-922.3823727491877,770573.2383612224,0.5082834627907105
461.7000000000365,25950.60012801043,28333.514565114125,-9.955175054895678,-919.6227923021611,769762.2052090287,0.5072281107572555
461.8000000000365,25949.60540586767,28241.82756488283,-9.947221427570003,-916.8700023129237,768953.617854652,0.5056984847454332
461.9000000000365,25948.613793789176,28150.415353671877,-9.916120784947537,-914.1221121095533,768147.5045414438,0.5041511950638411
462.00000000003655,25947.626293668865,28059.277085842183,-9.87500120311029,-911.3826782969566,767344.1902030942,0.5024006886563422
462.1000000000366,25946.645038483963,27968.411528981127,-9.812551849026207,-908.6555686105738,766543.4230804349,0.5008076349090287
462.2000000000366,25945.671670473588,27877.81796763949,-9.73368010375118,-905.9356134163712,765744.3655984534,0.49973840881302567
462.3000000000366,25944.707263201577,27787.495724357053,-9.64407272012653,-903.2224328243537,764946.9736938932,0.4986967403110335
462.40000000003664,25943.75225093867,27697.444232207505,-9.550122629089255,-900.5149214955005,764151.2513382484,0.49765258799752904
462.50000000003666,25942.806413482358,27607.662991265875,-9.458374563104975,-897.8124094162921,763357.3627585905,0.49650572645815355
462.6000000000367,25941.86896691132,27518.15144491164,-9.37446571038894,-895.115463542347,762565.5650969009,0.495198045794378
462.7000000000367,25940.938725498625,27428.909113078138,-9.30241412694174,-892.4233183350234,761776.0176643463,0.4937907303600006
462.80000000003673,25940.014204292092,27339.935370260235,-9.245212065325006,-889.7374281790247,760988.9921810756,0.49221347847174884
462.90000000003675,25939.093844257095,27251.229597112404,-9.203600349989971,-887.0577314782925,760204.5288275137,0.490611097350604
463.0000000000368,25938.177652189835,27162.79099634029,-9.161920672592446,-884.3860077211395,759422.6754435808,0.4889787966727731
463.1000000000368,25937.264111725974,27074.618522286823,-9.135404638617539,-881.724740534665,758643.226887082,0.48747479394151166
463.2000000000368,25936.352042647526,26986.711445563906,-9.120690784460601,-879.070767229172,757865.5645866939,0.4863576518001309
463.30000000003685,25935.440686722715,26899.06918859421,-9.11355924812179,-876.422569696951,757089.5653788672,0.4853175373538849
463.40000000003687,25934.529735778277,26811.691179233923,-9.109509444398983,-873.7800936028715,756315.3479600735,0.48420318896685965
463.5000000000369,25933.619313346033,26724.576830201488,-9.10422432245301,-871.1434903243713,755543.0458963105,0.483005307091152
463.6000000000369,25932.70991387482,26637.725545986625,-9.09399471212545,-868.5128421486464,754772.7753357623,0.4817347849985788
463.70000000003694,25931.802307307975,26551.136727659647,-9.076065668440432,-865.8881832697713,754004.644772909,0.4803964093910392
463.80000000003696,25930.897418044424,26464.809760006916,-9.04889263552422,-863.2696765273215,753238.760977807,0.478991258740054
463.900000000037,25929.996190828664,26378.74398945965,-9.012272157612184,-860.6577054726647,752475.2069384062,0.4775342066088658
464.000000000037,25929.09946351952,26292.938732003,-8.96727309143395,-858.0525745664929,751714.005146392,0.4760630879564438
464.100000000037,25928.20633718368,26207.393079915397,-8.931263358402884,-855.4565208760333,750955.1276175098,0.4746094709321043
464.20000000003705,25927.317594711832,26122.106272008557,-8.887424718495875,-852.8680790683904,750198.1680461834,0.4734099614115149
464.3000000000371,25926.433800504674,26037.07765035602,-8.837942071585237,-850.2862165253939,749442.973382348,0.4723061709069003
464.4000000000371,25925.555290792894,25952.306598184376,-8.785097117784957,-847.7105217164262,748689.5461530364,0.47120079997104397
464.5000000000371,25924.682142204823,25867.792515151283,-8.731485880714814,-845.1408303309368,747937.9479815433,0.4700568892207116
464.60000000003714,25923.81419552365,25783.534803419236,-8.679466811730846,-842.5771173204784,747188.2607629311,0.4688617604926901
464.70000000003716,25922.951106163913,25699.532859464663,-8.630893597354094,-840.0194395457235,746440.565452265,0.4676160016707242
464.8000000000372,25922.092412766862,25615.78606706002,-8.586933970510858,-837.4679240464244,745694.9301475718,0.4663276536728564
464.9000000000372,25921.23761356101,25532.29379212899,-8.547992058509232,-834.922749310317,744951.400232356,0.4650109223849601
465.00000000003723,25920.386239225652,25449.05538307177,-8.513743353579054,-832.3840905722049,744209.9915064399,0.46368430973279784
465.10000000003726,25919.537911912448,25366.070170420862,-8.483273132045548,-829.8521265090714,743470.6917473993,0.46236534110486593
465.2000000000373,25918.692383475412,25283.337489855643,-8.455284370341356,-827.3268056521866,742733.4610036454,0.4610713585936009
465.3000000000373,25917.85118721154,25200.856621425843,-8.411962638703463,-824.8086842979981,741998.2679680214,0.45979695588615105
465.4000000000373,25917.01383455531,25118.62681753058,-8.373526562324988,-822.2980389526252,741265.0214525529,0.45857958303482144
465.50000000003735,25916.179879936146,25036.647419481786,-8.339546191619657,-819.793980487954,740533.5533484435,0.45746734707825926
465.60000000003737,25915.348974586646,24954.91779734414,-8.309053495003377,-817.2962213764512,739803.833003747,0.4563742811503275
465.7000000000374,25914.52089834421,24873.437334252132,-8.280762424377514,-814.8046309200763,739075.8746935674,0.45527228743205644
465.8000000000374,25913.69556819343,24792.205418651192,-8.253301507776161,-812.3191560093866,738349.7137899662,0.45414817167844523
465.90000000003744,25912.873025969395,24711.221438196862,-8.225422240350863,-809.8398045433147,737625.3948471133,0.4529961913087906
466.00000000003746,25912.053410114266,24630.484775115106,-8.19615855128848,-807.366630817569,736902.9619087067,0.4518166655772383
466.1000000000375,25911.236917870323,24549.994803268706,-8.16492243941809,-804.8997184639973,736182.4508132641,0.45061472608418984
466.2000000000375,25910.423764835443,24469.750887135506,-8.131530348803036,-802.4391613319973,735463.8839851738,0.449398762158115
466.3000000000375,25909.614148329743,24389.752382645343,-8.096165056990827,-799.9850449016119,734747.2681501104,0.448178591929
466.40000000003755,25908.808219579147,24309.998639345406,-8.059287505975181,-797.5374329993891,734032.5950044609,0.44696361486112396
466.5000000000376,25908.006067613536,24230.48900319109,-8.021519656093659,-795.0963615431431,733319.8441015045,0.4457614253735352
466.6000000000376,25907.20771546441,24151.222819520062,-7.983521491245034,-792.6618367102874,732608.9869109329,0.44457707902141447
466.7000000000376,25906.41312717984,24072.199435889008,-7.945882845701973,-790.2338363105324,731899.9913730759,0.44341278310237964
466.80000000003764,25905.621928128938,23993.41820725698,-7.911990509020259,-787.8122863202923,731192.8264237276,0.4422679150432636
466.90000000003766,25904.834118005943,23914.87851199281,-7.878101229935632,-785.3969526416931,730487.4657156118,0.44113952482977614
467.0000000000377,25904.049697758666,23836.579719523503,-7.844202472762619,-782.9879246930913,729783.9237353688,0.44000207452906176
467.1000000000377,25903.26866765819,23758.5211934997,-7.810301004764129,-780.5852602380237,729082.1996372294,0.4388651531806123
467.20000000003773,25902.491025911735,23680.70230460731,-7.776417464552888,-778.1888889238661,728382.2820945616,0.43773531561932527
467.30000000003776,25901.716767655973,23603.122421717984,-7.742582557617211,-775.7988288932655,727684.1692115294,0.4366066637323869
467.4000000000378,25900.945884694094,23525.78091396928,-7.708829618779846,-773.4150774870318,726987.8547364706,0.435481921696586
467.5000000000378,25900.178365781183,23448.677151383454,-7.675189129095375,-771.0376258582735,726293.3312820357,0.4343617997818612
467.6000000000378,25899.41419732279,23371.810505105364,-7.641684583951088,-768.666462780882,725600.5912857417,0.4332464075182829
467.70000000003785,25898.653364303573,23295.18034750855,-7.608330192169789,-766.3015759681533,724909.6273862153,0.43213561913003223
467.80000000003787,25897.895851258036,23218.78605222845,-7.575130455381355,-763.9429528010199,724220.4325985559,0.43102919916729493
467.9000000000379,25897.141643122708,23142.626994143215,-7.542081353273043,-761.5905808523488,723533.0003772957,0.429926872804602
468.0000000000379,25896.390725857986,23066.70254931761,-7.509172647217944,-759.2444482560134,722847.3245959211,0.4288283780236019
468.10000000003794,25895.643086785854,22991.012094926333,-7.476390721294685,-756.9045439127954,722163.3994652,0.4277335038854036
468.20000000003796,25894.898714645937,22915.555009172916,-7.443721399163927,-754.5708575341791,721481.2194147726,0.4266421135050326
468.300000000038,25894.1575994175,22840.330671218304,-7.411152284379531,-752.2433795461179,720800.7789632481,0.4255541512402903
468.400000000038,25893.419731984293,22765.338461129028,-7.378674332066758,-749.922100892748,720122.0725993767,0.42446963576553953
