time,x,y,z,vx,vy,vz,m
615.3859299328922,6201908.717012272,1503106.4075078354,-2132313.6186807547,-2045.562252229144,3238.2484062788762,-6291.863790079131,708.1783687580584
615.4859299328922,6201704.120207017,1503430.2225125951,-2132942.7911061845,-2046.373843391753,3238.051683066927,-6291.584706520948,708.1783687580584
615.5859299328922,6201499.44224549,1503754.0178432798,-2133571.9356196597,-2047.1853776755815,3237.854924778258,-6291.305550982442,708.1783687580584
615.6859299328922,6201294.683133379,1504077.793496382,-2134201.052213982,-2047.9968550765377,3237.658131417485,-6291.026323471809,708.1783687580584
615.7859299328923,6201089.842876371,1504401.5494683946,-2134830.1408819556,-2048.808275590531,3237.461302989225,-6290.747023997245,708.1783687580584
615.8859299328923,6200884.9214801565,1504725.2857558113,-2135459.2016163836,-2049.619639213473,3237.2644394980925,-6290.467652566947,708.1783687580584
615.9859299328923,6200679.9189504245,1505049.0023551257,-2136088.2344100713,-2050.4309459412757,3237.067540948703,-6290.188209189111,708.1783687580584
616.0859299328923,6200474.835292865,1505372.6992628325,-2136717.239255824,-2051.2421957698525,3236.870607345671,-6289.90869387193,708.1783687580584
616.1859299328923,6200269.670513167,1505696.3764754266,-2137346.2161464486,-2052.053388695118,3236.673638693611,-6289.629106623598,708.1783687580584
616.2859299328924,6200064.424617022,1506020.0339894032,-2137975.1650747517,-2052.8645247129875,3236.476634997136,-6289.349447452308,708.1783687580584
616.3859299328924,6199859.097610122,1506343.671801258,-2138604.086033542,-2053.6756038193785,3236.2795962608593,-6289.069716366251,708.1783687580584
616.4859299328924,6199653.689498155,1506667.2899074876,-2139232.9790156283,-2054.486626010209,3236.082522489394,-6288.789913373619,708.1783687580584
616.5859299328924,6199448.200286817,1506990.8883045884,-2139861.8440138204,-2055.2975912813986,3235.8854136873515,-6288.510038482603,708.1783687580584
616.6859299328925,6199242.629981797,1507314.4669890576,-2140490.681020929,-2056.1084996288682,3235.688269859344,-6288.230091701392,708.1783687580584
616.7859299328925,6199036.978588789,1507638.025957393,-2141119.4900297653,-2056.9193510485393,3235.491091009983,-6287.950073038176,708.1783687580584
616.8859299328925,6198831.246113485,1507961.5652060925,-2141748.2710331413,-2057.730145536335,3235.2938771438785,-6287.669982501143,708.1783687580584
616.9859299328925,6198625.432561579,1508285.084731655,-2142377.0240238705,-2058.5408830881793,3235.0966282656414,-6287.3898200984795,708.1783687580584
617.0859299328926,6198419.537938765,1508608.584530579,-2143005.7489947663,-2059.351563699998,3234.8993443798813,-6287.109585838373,708.1783687580584
