time,x,y,vx,vy,theta,theta_dot,alpha,mass,MomentsApplied,ParallelThrust,PerpendicularThrust
33.39,342.1477314134,4077.78230106762,29.3524288870149,260.239178233919,1.45426277215243,-0.00386462868174987,0.00421802868339349,6839923.06626699,33213897.2015025,108058740.059645,707285.097305435
33.4,342.44125570227,4080.38469284996,29.3717888814319,260.297760048305,1.45422412586561,-0.00384821338154865,0.00420829854157034,6839613.88657186,33210008.2157259,107965663.894302,707202.955437364
33.41,342.734973591084,4082.98767045045,29.3911397424715,260.356211847154,1.45418564373179,-0.00383179966387624,0.00419840551919681,6839304.97781037,33205812.0252966,107873219.993159,707114.270931967
33.42,343.028884988509,4085.59123256892,29.4104815305786,260.414534539022,1.45414732573516,-0.0038153876815293,0.00418834971921012,6838996.33815995,33201308.6540517,107781404.652866,707019.044282364
33.43,343.322989803815,4088.19537791431,29.4298143057555,260.472729027216,1.45410917185834,-0.00379897758730207,0.00417813124610222,6838687.96580875,33196498.1284655,107690214.191961,706917.27603785
33.44,343.617287946872,4090.80010520458,29.4491381275643,260.530796209831,1.45407118208247,-0.003782569533985,0.00416775020591986,6838379.85895556,33191380.477653,107599644.950741,706808.96680396
33.45,343.911779328148,4093.40541316668,29.4684530551286,260.588736979775,1.45403335638713,-0.00376616367436356,0.00415720670626407,6838072.01580973,33185955.7333677,107509693.291141,706694.117242419
33.46,344.206463858699,4096.01130053648,29.4877591471365,260.646552224803,1.45399569475038,-0.00374976016121691,0.00414650085629087,6837764.43459112,33180223.9300029,107420355.59668,706572.72386198
33.47,344.501341450171,4098.61776605872,29.5070564618418,260.704242827545,1.45395819714877,-0.00373335914737493,0.00413563276671236,6837457.11353006,33174185.1045902,107331628.272279,706444.782448124
33.48,344.796412014789,4101.224808487,29.526345057061,260.761809665537,1.4539208635573,-0.00371696078572775,0.00412460254981939,6837150.05086725,33167839.2968023,107243507.743875,706310.303045507
33.49,345.09167546536,4103.83242658365,29.5456249901736,260.819253611253,1.45388369394944,-0.00370056522902777,0.00411341031948731,6836843.24485371,33161186.548951,107155395.039331,706169.286541023
33.5,345.387131715261,4106.44061911977,29.5648963180959,260.876575531692,1.45384668829715,-0.00368417262998794,0.00410205619109605,6836536.69373577,33154226.9059892,107067208.982054,706021.73387785
33.51,345.682780678442,4109.04938487508,29.5841589957209,260.933775423803,1.45380984657085,-0.00366778314130502,0.00409054029490208,6836230.39746996,33146960.4155068,106979617.709575,705867.646051707
33.52,345.9786222684,4111.65872262932,29.6034129642067,260.990853167098,1.45377316873944,-0.00365139691569473,0.00407886276416702,6835924.35626174,33139387.1277309,106892621.339968,705707.024113977
33.53,346.274656398042,4114.26863116099,29.6226582788428,261.047809611799,1.45373665477028,-0.00363501410585911,0.0040670237184508,6835618.56840684,33131507.0955269,106806220.481137,705539.869176329
33.54,346.57088298083,4116.87910925711,29.6418949951176,261.104645608455,1.45370030462922,-0.00361863486448388,0.00405502327878526,6835313.03220074,33123320.3743976,106720411.692185,705366.182406625
33.55,346.867301930781,4119.4901557132,29.6611231688006,261.161362008651,1.45366411828058,-0.00360225934423695,0.0040428615676662,6835007.74593718,33114827.0224844,106635191.530746,705185.96502895
33.56,347.163913162469,4122.10176933328,29.6803428552504,261.217959659123,1.45362809568713,-0.00358588769776717,0.00403053870914438,6834702.70791982,33106027.1005654,106550556.550037,704999.218323551
33.57,347.460716591022,4124.71394892987,29.6995541094127,261.274439401758,1.45359223681016,-0.00356952007770301,0.00401805482882667,6834397.91646218,33096920.6720554,106466503.323397,704805.943626829
33.58,347.757712132116,4127.32669332389,29.7187569858184,261.330802073583,1.45355654160938,-0.00355315663665129,0.00400541005387556,6834093.3698877,33087507.8030059,106383028.44431,704606.142331347
33.59,348.054899701974,4129.94000134463,29.7379515385855,261.387048506794,1.45352101004301,-0.0035367975271959,0.00399260451301053,6833789.06652965,33077788.5621044,106300128.526431,704399.815885807
33.6,348.35227921736,4132.55387182969,29.7571378214213,261.443179528785,1.45348564206774,-0.00352044290189655,0.00397963833650605,6833485.00473107,33067763.020675,106217800.20348,704186.965795074
33.61,348.649850595574,4135.16830362498,29.7763158876245,261.499195962176,1.45345043763872,-0.00350409291328745,0.00396651165619222,6833181.18284475,33057431.2526756,106136040.129119,703967.593620104
