time,x,y,vx,vy,theta,theta_dot,alpha,MomentsApplied,ParallelThrust,PerpendicularThrust
84.07,6638.51760652944,27296.7511830475,310.520969601388,764.386557010155,1.15662958174996,-0.002984499762516,0.0282965054506041,-28219426.1681683,138013130.319793,-595798.865259944
84.08,6641.62281622545,27304.3950486176,310.628711404331,764.537321905001,1.15659973675234,-0.00299931557582831,0.0282741506007891,-28277555.7907196,138013252.034538,-597023.372491801
84.09,6644.72910333949,27312.0404218367,310.736466598719,764.68810377134,1.15656974359658,-0.00301416254547511,0.0282519594153252,-28335407.3849526,138013372.587469,-598241.998310084
84.1,6647.83646800548,27319.6873028744,310.844235233325,764.838902589914,1.15653960197112,-0.00302904052468131,0.028229932136328,-28392980.4066282,138013492.298886,-599454.731306757
84.11,6650.94491035781,27327.3356919003,310.952017356265,764.989718339713,1.15650931156588,-0.00304394936656819,0.0282080690044413,-28450274.3140437,138013612.076811,-600661.560127579
84.12,6654.05443053138,27334.9855890837,311.059813016601,765.140551001684,1.15647887207221,-0.00305888892450707,0.0281863702587335,-28507288.5680395,138013731.921792,-601862.473472231
84.13,6657.16502866154,27342.6369945937,311.167622264214,765.291400558354,1.15644828318296,-0.0030738590515765,0.0281648361366622,-28564022.6319938,138013851.834496,-603057.44968132
84.14,6660.27670488418,27350.2899085993,311.275445149096,765.442266992205,1.15641754459245,-0.00308885960027073,0.0281434668741314,-28620475.9718291,138013971.815351,-604246.48751985
84.15,6663.38945933567,27357.9443312692,311.383281721364,765.593150285657,1.15638665599645,-0.00310389042307397,0.0281222627054629,-28676648.0560194,138014091.864895,-605429.576262205
84.16,6666.50329215289,27365.6002627721,311.491132031223,765.744050421093,1.15635561709222,-0.0031189513721933,0.0281012238634448,-28732538.3555917,138014211.98367,-606606.70482427
84.17,6669.6182034732,27373.2577032763,311.598996128982,765.894967380847,1.15632442757849,-0.00313404229954841,0.0280803505793066,-28788146.3441312,138014332.172213,-607777.862176137
84.18,6672.73419343449,27380.9166529501,311.706874065058,766.045901147206,1.1562930871555,-0.00314916305677296,0.0280596430827162,-28843471.4977863,138014452.431062,-608943.037342229
84.19,6675.85126217514,27388.5771119616,311.814765889972,766.196851702407,1.15626159552493,-0.00316431349521588,0.028039101601778,-28898513.2952724,138014572.760754,-610102.219401362
84.2,6678.96940983404,27396.2390804786,311.922671654348,766.347819028642,1.15622995238998,-0.0031794934659428,0.0280187263630298,-28953271.2178767,138014693.161821,-611255.397486854
84.21,6682.08863655058,27403.9025586689,312.030591408918,766.498803108052,1.15619815745532,-0.00319470281973731,0.0279985175914417,-29007744.7494654,138014813.634796,-612402.560786677
84.22,6685.20894246467,27411.5675466999,312.138525204514,766.649803922732,1.15616621042712,-0.00320994140710239,0.0279784755104133,-29061933.3764876,138014933.106752,-613543.698543528
84.23,6688.33032771672,27419.2340447392,312.246473091375,766.800821453017,1.15613411101305,-0.00322520907761805,0.0279586003417718,-29115836.5879777,138015051.616761,-614678.800054866
84.24,6691.45279244763,27426.9020529537,312.354435119017,766.951855677322,1.15610185892227,-0.00324050568060949,0.0279388923058341,-29169453.8755734,138015170.199847,-615807.854673336
84.25,6694.57633679882,27434.5715715105,312.46241133776,767.102906575734,1.15606945386547,-0.00325583106574572,0.0279193516213312,-29222784.7335225,138015288.856537,-616930.851806905
84.26,6697.7009609122,27442.2426005762,312.570401798846,767.253974130154,1.15603689555481,-0.0032711850824205,0.0278999785053473,-29275828.6586713,138015407.587352,-618047.78091857
84.27,6700.82666493019,27449.9151403175,312.678406553615,767.405058322434,1.15600418370399,-0.00328656757975383,0.0278807731733857,-29328585.1504744,138015526.392813,-619158.631526594
84.28,6703.95344899572,27457.5891909008,312.78642565351,767.556159134382,1.15597131802819,-0.00330197840659324,0.0278617358393669,-29381053.7109971,138015645.273441,-620263.39316941
84.29,6707.08131325226,27465.2647524921,312.894459150075,767.707276547756,1.15593829824412,-0.00331741741151418,0.0278428667156263,-29433233.8449194,138015764.229885,-621362.044402273
84.3,6710.21025784376,27472.9418252576,313.002507094952,767.858410544272,1.15590512407001,-0.00333288444250993,0.0278241660129126,-29485125.0595434,138015883.262529,-622454.585979468
84.31,6713.34028291471,27480.620409363,313.110569539905,768.009561105586,1.15587179522558,-0.0033483793476178,0.0278056339403565,-29536726.8647995,138016002.371885,-623541.007641517
84.32,6716.47138861011,27488.3005049741,313.218646536776,768.160728213322,1.15583831143211,-0.0033639019746082,0.0277872707055229,-29588038.7732503,138016121.558465,-624621.299184707
84.33,6719.60357507547,27495.9821122562,313.326738137505,768.311911849055,1.15580467241236,-0.00337945217098599,0.0277690765143852,-29639060.3000916,138016240.822778,-625695.450461104
84.34,6722.73684245685,27503.6652313747,313.434844394131,768.463111994314,1.15577087789065,-0.0033950297839919,0.0277510515713213,-29689790.9631582,138016360.165331,-626763.45137867
84.35,6725.87119090079,27511.3498624946,313.542965358791,768.614328630583,1.15573692759281,-0.00341063466060391,0.0277331960791118,-29740230.2829281,138016478.593833,-627825.291901365
84.36,6729.00662055438,27519.036005781,313.651101083065,768.765561737699,1.1557028212462,-0.0034262666469429,0.027715510238939,-29790377.7825283,138016596.012853,-628880.962049228
84.37,6732.14313156521,27526.7236613983,313.759251617779,768.91681129351,1.15566855857974,-0.00344192558881215,0.0276979942504432,-29840232.9877476,138016713.511214,-629930.451898704
84.38,6735.28072408139,27534.4128295113,313.867417014494,769.068077277402,1.15563413932385,-0.0034576113324094,0.0276806483116616,-29889795.4270431,138016831.089413,-630973.751582772
84.39,6738.41939825153,27542.103510284,313.97559732573,769.219359670671,1.15559956321052,-0.00347332372367518,0.0276634726189553,-29939064.631534,138016948.747948,-632010.851290771
84.4,6741.55915422479,27549.7957038807,314.0837926041,769.370658454569,1.15556482997329,-0.00348906260829427,0.02764646736708,-29988040.135004,138017066.487314,-633041.741268475
84.41,6744.69999215083,27557.4894104653,314.192002902314,769.521973610302,1.1555299393472,-0.0035048278316971,0.0276296327491816,-30036721.47391,138017184.308003,-634066.411818272
84.42,6747.84191217985,27565.1846302014,314.300228273176,769.673305119033,1.15549489106889,-0.00352061923906112,0.027612968956797,-30085108.1873804,138017302.210505,-635084.853299119
84.43,6750.98491446259,27572.8813632526,314.408468769583,769.82465296188,1.1554596848765,-0.00353643667531225,0.0275964761798511,-30133199.8172252,138017420.195309,-636097.056126771
84.44,6754.12899915028,27580.5796097822,314.516724444527,769.976017119917,1.15542432050974,-0.00355227998512626,0.0275801546066547,-30180995.9079358,138017538.262907,-637103.010265897
84.45,6757.27416639473,27588.2793699534,314.624995351092,770.127397574174,1.15538879770989,-0.00356814901291586,0.0275640044239036,-30228496.0066927,138017656.413911,-638102.695827977
84.46,6760.42041634824,27595.9806439291,314.733281542455,770.278794305636,1.15535311621976,-0.00358404360255139,0.027548025816674,-30275699.6633676,138017774.648668,-639096.114289858
84.47,6763.56774916366,27603.6834318722,314.841583071903,770.430207295236,1.15531727578374,-0.00359996359796572,0.0275322189683955,-30322606.4305357,138017892.967659,-640083.256295587
84.48,6766.71616499438,27611.3877339452,314.949899992798,770.581636523873,1.15528127614776,-0.00361590884284723,0.0275165840609033,-30369215.8634709,138018010.388861,-641064.112546358
84.49,6769.86566399431,27619.0935503104,315.058232357936,770.733081970801,1.15524511705933,-0.00363187918005102,0.027501121274409,-30415527.5201517,138018126.822743,-642038.673800609
84.5,6773.01624631789,27626.8008811301,315.166580219363,770.884543613313,1.15520879826753,-0.00364787445213638,0.0274858307875574,-30461540.961278,138018243.341877,-643006.930874418
84.51,6776.16791212008,27634.5097265662,315.274943629856,771.036021430241,1.15517231952301,-0.00366389450206646,0.0274707127773663,-30507255.7502703,138018359.946734,-643968.874641491
84.52,6779.32066155638,27642.2200867805,315.383322643134,771.187515402304,1.15513568057799,-0.00367993917256566,0.0274557674191565,-30552671.4532701,138018476.637781,-644924.49603312
84.53,6782.47449478281,27649.9319619346,315.491717313001,771.339025510178,1.15509888118626,-0.0036960083061211,0.027440994886619,-30597787.6391377,138018593.415484,-645873.786038155
84.54,6785.62941195594,27657.6453521897,315.600127693355,771.490551734497,1.1550619211032,-0.00371210174498401,0.0274263953518137,-30642603.8794606,138018710.280306,-646816.735703185
84.55,6788.78541323288,27665.360257707,315.708553838179,771.64209405585,1.15502480008575,-0.0037282193311712,0.0274119689851673,-30687119.7485544,138018827.232706,-647753.336132556
84.56,6791.94249877126,27673.0766786476,315.816995801543,771.793652454786,1.15498751789244,-0.0037443609064665,0.0273977159554721,-30731334.8234694,138018944.273143,-648683.578488502
84.57,6795.10066872927,27680.7946151721,315.925453637606,771.94522691181,1.15495007428337,-0.00376052631242217,0.0273836364298849,-30775248.6839932,138019061.402073,-649607.453991205
84.58,6798.25992326565,27688.5140674412,316.033927400613,772.096817407386,1.15491246902025,-0.0037767153903604,0.0273697305739236,-30818860.9126543,138019178.619949,-650524.953918872
84.59,6801.42026253966,27696.2350356153,316.142417144894,772.248423921937,1.15487470186635,-0.0037929279813747,0.0273559985514675,-30862171.0947281,138019295.927221,-651436.069607848
84.6,6804.58168671111,27703.9575198545,316.250922924866,772.400046435841,1.15483677258653,-0.00380916392633139,0.0273424405247549,-30905178.8182381,138019413.32435,-652340.791450701
84.61,6807.74419594035,27711.6815203189,316.35944479503,772.551684929438,1.15479868094727,-0.00382542306584256,0.0273290566543807,-30947883.673962,138019529.772417,-653239.101210134
84.62,6810.90779038831,27719.4070371682,316.467982809275,772.703339381313,1.15476042671661,-0.003841705239395,0.0273158470992942,-30990285.2554353,138019645.321908,-654131.001057568
84.63,6814.0724702164,27727.134070562,316.576537020795,772.855009768212,1.15472200966422,-0.00385801028658547,0.0273028120168322,-31032383.1589703,138019760.962176,-655016.482563316
84.64,6817.23823558661,27734.8626206597,316.685107483556,773.006696068562,1.15468342956135,-0.00387433804738451,0.027289951562701,-31074176.9836552,138019876.693657,-655895.537356452
84.65,6820.40508666144,27742.5926876204,316.793694252389,773.158398262531,1.15464468618088,-0.00389068836154274,0.027277265890894,-31115666.3313472,138019992.516789,-656768.157124641
84.66,6823.57302360397,27750.324271603,316.902297382213,773.310116330244,1.15460577929726,-0.0039070610685923,0.0272647551537546,-31156850.8066752,138020108.432003,-657634.333614206
84.67,6826.74204657779,27758.0573727663,317.010916928026,773.461850251787,1.15456670868657,-0.00392345600784838,0.0272524195019745,-31197730.0170457,138020224.439729,-658494.058630252
84.68,6829.91215574707,27765.7919912688,317.119552944907,773.613600007204,1.1545274741265,-0.00393987301841063,0.0272402590845924,-31238303.5726443,138020340.540396,-659347.324036698
84.69,6833.08335127652,27773.5281272689,317.228205488018,773.7653655765,1.15448807539631,-0.00395631193916465,0.0272282740489922,-31278571.0864412,138020456.734429,-660194.121756397
84.7,6836.2556333314,27781.2657809246,317.336874612601,773.917146939639,1.15444851227692,-0.00397277260878345,0.0272164645409014,-31318532.1741943,138020573.022249,-661034.443771185
84.71,6839.42900207752,27789.004952394,317.445560373978,774.068944076546,1.15440878455083,-0.00398925486572894,0.0272048307043904,-31358186.4544534,138020689.404277,-661868.282121989
84.72,6842.60345768126,27796.7456418348,317.55426282755,774.220756967103,1.15436889200218,-0.0040057585482534,0.0271933726818709,-31397533.5485598,138020805.880929,-662695.628908794
84.73,6845.77900030954,27804.4878494045,317.662982028798,774.372585591156,1.15432883441669,-0.00402228349440093,0.0271820906140938,-31436573.0806575,138020922.452619,-663516.476290898
84.74,6848.95563012983,27812.2315752604,317.771718033281,774.524429928509,1.15428861158175,-0.00403882954200899,0.0271709846401484,-31475304.6776908,138021037.958984,-664330.816486854
84.75,6852.13334731016,27819.9768195597,317.880470895847,774.676289957001,1.15424822328633,-0.00405539652800937,0.0271600548974609,-31513727.9694099,138021152.719079,-665138.641774549
84.76,6855.31215201912,27827.7235824592,317.989240670709,774.828165652867,1.15420766932105,-0.0040719842893221,0.02714930152186,-31551842.5883859,138021267.575067,-665939.942977887
84.77,6858.49204442583,27835.4718641158,318.098027412987,774.980056994271,1.15416694947816,-0.00408859266312962,0.0271387246474826,-31589648.1700114,138021382.527464,-666734.703597309
84.78,6861.67302469996,27843.2216646857,318.206831178548,775.131963960853,1.15412606355152,-0.00410522148616,0.0271283244067411,-31627144.352497,138021497.576537,-667522.92647226
84.79,6864.85509301174,27850.9729843253,318.315652023351,775.283886532208,1.15408501133666,-0.004121870595238,0.027118100930356,-31664330.776877,138021612.722685,-668304.604119753
84.8,6868.03824953197,27858.7258231906,318.424490003414,775.435824687901,1.15404379263071,-0.00413853982699063,0.0271080543474025,-31701207.087008,138021727.966302,-669079.72911651
84.81,6871.22249443201,27866.4801814375,318.533345174829,775.587778407457,1.15400240723244,-0.00415522901784863,0.0270981847852838,-31737772.929576,138021843.30778,-669848.294099109
84.82,6874.40782788376,27874.2360592216,318.642217593761,775.739747670365,1.15396085494226,-0.00417193800404799,0.0270884923697323,-31774027.9540949,138021958.747509,-670610.291763954
84.83,6877.59425005969,27881.9934566983,318.75110731645,775.891732456073,1.15391913556222,-0.00418866662163141,0.0270789772248059,-31809971.8129118,138022074.285875,-671365.714867383
84.84,6880.78176113286,27889.7523740229,318.860014399211,776.043732743993,1.153877248896,-0.00420541470644984,0.0270696394728884,-31845604.1612108,138022189.923261,-672114.556225751
84.85,6883.97036127685,27897.5128113503,318.96893889843,776.195748513499,1.15383519474894,-0.00422218209416395,0.0270604792346878,-31880924.6570165,138022305.660049,-672856.808715494
84.86,6887.16005066584,27905.2747688354,319.077880870566,776.347779743926,1.153792972928,-0.00423896862024563,0.0270514966292343,-31915932.9611954,138022421.496615,-673592.465273169
84.87,6890.35082947454,27913.0382466329,319.18684037215,776.499826414573,1.1537505832418,-0.00425577411997952,0.0270426917738804,-31950628.7374624,138022536.089878,-674321.518895574
84.88,6893.54269787826,27920.803244897,319.295817458859,776.651888502453,1.1537080255006,-0.00427259842765124,0.0270340647842986,-31985011.65238,138022650.149803,-675043.96263972
84.89,6896.73565605285,27928.569763782,319.404812185857,776.803965983303,1.15366529951632,-0.00428944137779125,0.0270256157745576,-32019081.3753797,138022764.310236,-675759.789623336
84.9,6899.92970417471,27936.3378034419,319.513824609377,776.956058835162,1.15362240510254,-0.00430630280513062,0.0270173448569955,-32052837.5787535,138022878.571542,-676468.993024658
84.91,6903.12484242081,27944.1073640302,319.622854786229,777.108167037174,1.15357934207449,-0.00432318254421917,0.0270092521422276,-32086279.9376548,138022992.934084,-677171.566082421
84.92,6906.32107096867,27951.8784457006,319.731902773293,777.260290568445,1.15353611024905,-0.00434008042942702,0.0270013377391849,-32119408.1300972,138023107.398249,-677867.500056503
84.93,6909.5183899964,27959.6510486063,319.840968627516,777.412429408048,1.15349270944475,-0.00435699629488773,0.0269936017551131,-32152221.8369608,138023221.9645,-678556.78026141
84.94,6912.71679968268,27967.4251729004,319.950052405918,777.564583535016,1.15344913948181,-0.00437392997432805,0.0269860442955667,-32184720.7419974,138023336.633058,-679239.410178176
84.95,6915.91630020673,27975.2008187357,320.059154165603,777.716752928338,1.15340540018206,-0.00439088130158729,0.0269786654643913,-32216904.5318313,138023451.404276,-679915.383288487
84.96,6919.11689174839,27982.977986265,320.16827396372,777.868937566977,1.15336149136905,-0.00440785011033111,0.0269714653637678,-32248772.8959632,138023566.278501,-680584.693134862
84.97,6922.31857448803,27990.7566756407,320.277411857488,778.021137429859,1.15331741286794,-0.00442483623405308,0.0269644440941872,-32280325.5267734,138023681.256078,-681247.333320716
84.98,6925.5213486066,27998.536887015,320.386567904191,778.173352495876,1.1532731645056,-0.00444183950607615,0.0269576017544508,-32311562.1195196,138023796.337349,-681903.297510306
84.99,6928.72521428564,28006.3186205399,320.495742161177,778.325582743881,1.15322874611054,-0.00445885975955421,0.0269509384416684,-32342482.3723447,138023911.522653,-682552.579428904
85,6931.93017170726,28014.1018763674,320.604934685863,778.477828152696,1.15318415751295,-0.0044758968274736,0.0269444542512574,-32373085.986279,138024025.227614,-683195.172862832
85.01,6935.13622105411,28021.8866546489,320.714145534625,778.630088698431,1.15313939854467,-0.00449295054169163,0.0269381492769414,-32403372.6652396,138024138.669945,-683831.07165942
85.02,6938.34336250946,28029.6729555359,320.823374763482,778.782364356354,1.15309446903925,-0.00451002073464031,0.0269320236108401,-32433342.1160538,138024252.216924,-684460.269727595
85.03,6941.5515962571,28037.4607791794,320.932622429742,778.934655104509,1.15304936883191,-0.00452710723881158,0.0269260773432991,-32462994.0484482,138024365.868879,-685082.761037563
85.04,6944.76092248139,28045.2501257305,321.041888591073,779.086960921574,1.15300409775952,-0.00454420988653599,0.0269203105629443,-32492328.1750467,138024479.626132,-685698.539620786
85.05,6947.9713413673,28053.0409953397,321.151173305202,779.239281786186,1.15295865566065,-0.00456132850998416,0.0269147233567049,-32521344.2113741,138024593.489003,-686307.599570055
85.06,6951.18285310036,28060.8333881576,321.260476629922,779.391617676952,1.15291304237555,-0.0045784629411684,0.0269093158098119,-32550041.8758578,138024707.45781,-686909.935039524
85.07,6954.39545786666,28068.6273043343,321.369798623083,779.543968572443,1.15286725774614,-0.00459561301194416,0.0269040880057978,-32578420.889833,138024821.532866,-687505.540244829
85.08,6957.60915585289,28076.4227440201,321.479139342598,779.696334451196,1.15282130161602,-0.00461277855401164,0.0268990400264946,-32606480.9775421,138024935.714517,-688094.406888006
85.09,6960.82394724631,28084.2197073646,321.588498846441,779.848715291714,1.15277517383048,-0.00462995939884341,0.0268941719520353,-32634221.866139,138025050.003164,-688676.522164946
85.1,6964.03983223478,28092.0181945175,321.697877192649,780.001111072466,1.15272887423649,-0.00464715537755482,0.0268894838608433,-32661643.2856946,138025164.398983,-689251.890173376
85.11,6967.2568110067,28099.8182056282,321.807274439331,780.153521771879,1.15268240268272,-0.00466436632138887,0.0268849758296208,-32688744.9692001,138025278.902275,-689820.505375699
85.12,6970.4748837511,28107.6197408459,321.916690644638,780.305947368358,1.15263575901951,-0.00468159206143946,0.0268806479333901,-32715526.6525667,138025393.513337,-690382.362296048
85.13,6973.69405065754,28115.4228003196,322.026125866778,780.45838784027,1.15258894309889,-0.00469883242865296,0.0268765002454689,-32741988.0746277,138025506.350671,-690937.455520317
85.14,6976.91431191621,28123.227384198,322.135580162699,780.610843162754,1.1525419547746,-0.0047160872526809,0.0268725328374713,-32768128.9771385,138025619.251088,-691485.77969613
85.15,6980.13566771784,28131.0334926296,322.245053589179,780.763313310635,1.15249479390208,-0.00473335636415076,0.026868745779411,-32793949.1048056,138025732.259773,-692027.329533572
85.16,6983.35811825373,28138.8411257628,322.354546204559,780.915798262096,1.15244746033844,-0.00475063959357452,0.0268651391394812,-32819448.2052621,138025845.37701,-692562.099804548
85.17,6986.58166371578,28146.6502837454,322.464058067272,781.068297995373,1.1523999539425,-0.00476793677132278,0.0268617129841648,-32844626.0290748,138025958.603082,-693090.085342965
85.18,6989.80630429645,28154.4609667253,322.573589235806,781.220812488664,1.15235227457479,-0.00478524772762638,0.0268584673782379,-32869482.3297439,138026071.938266,-693611.281044736
85.19,6993.03204018881,28162.2731748502,322.683139768703,781.37334172014,1.15230442209751,-0.00480257229257791,0.0268554023847676,-32894016.8637076,138026185.382837,-694125.681867863
85.2,6996.25887158649,28170.0869082674,322.792709724562,781.525885667937,1.15225639637458,-0.00481991029613329,0.0268525180651129,-32918229.3903422,138026298.937066,-694633.282832448
85.21,6999.48679868374,28177.9021671241,322.902299162032,781.67844431016,1.15220819727162,-0.0048372615681133,0.0268498144789227,-32942119.6719662,138026412.601223,-695134.07902077
85.22,7002.71582167536,28185.7189515672,323.011908139819,781.831017624882,1.15215982465594,-0.00485462593820517,0.0268472916841358,-32965687.4738422,138026526.375571,-695628.06557733
85.23,7005.94594075676,28193.5372617434,323.121536716678,781.983605590145,1.15211127839656,-0.00487200323596413,0.0268449497369807,-32988932.5641788,138026640.260372,-696115.237708886
85.24,7009.17715612392,28201.3570977993,323.231184951419,782.13620818396,1.1520625583642,-0.00488939329081497,0.0268427886919738,-33011854.7141327,138026754.255926,-696595.587567568
85.25,7012.40946797344,28209.1784598812,323.340852902903,782.288825384305,1.15201366443129,-0.00490679593196384,0.0268408086019201,-33034453.6978107,138026868.03255,-697069.104288258
85.26,7015.64287650247,28217.001348135,323.450540629813,782.441457168563,1.15196459647197,-0.00492421098810867,0.026839009517903,-33056729.2922766,138026980.348393,-697535.792561792
85.27,7018.87738190877,28224.8257627067,323.56024818975,782.594103511354,1.15191535436209,-0.00494163828732681,0.0268373914892943,-33078681.2775557,138027092.775331,-697995.64784497
85.28,7022.11298439066,28232.6517037418,323.669975640459,782.746764387722,1.15186593797922,-0.00495907765853527,0.0268359545638419,-33100309.4366472,138027205.313609,-698448.665657502
85.29,7025.34968414707,28240.4791713857,323.779723040998,782.899439775516,1.15181634720263,-0.00497652893052843,0.0268346987874808,-33121613.5555097,138027317.963467,-698894.841581593
85.3,7028.58748137748,28248.3081657835,323.889490450474,783.052129652559,1.15176658191333,-0.00499399193197968,0.0268336242044309,-33142593.423065,138027430.725143,-699334.171262052
85.31,7031.82637628198,28256.13868708,323.999277928044,783.204833996642,1.15171664199401,-0.00501146649144292,0.0268327308571972,-33163248.8311968,138027543.598873,-699766.650406277
85.32,7035.06636906126,28263.9707354199,324.109085532911,783.357552785526,1.15166652732909,-0.00502895243735416,0.0268320187865687,-33183579.5747554,138027656.584886,-700192.274784345
85.33,7038.30745991659,28271.8043109478,324.218913324324,783.510285996942,1.15161623780472,-0.00504644959803311,0.0268314880316183,-33203585.4515591,138027769.68341,-700611.040229034
85.34,7041.54964904984,28279.6394138078,324.328761361582,783.663033608594,1.15156577330874,-0.00506395780168474,0.0268311386297018,-33223266.262395,138027882.894669,-701022.942635855
85.35,7044.79293666345,28287.4760441439,324.438629704027,783.815795598153,1.15151513373072,-0.00508147687640083,0.026830970616458,-33242621.8110231,138027996.218885,-701427.977963119
85.36,7048.03732296049,28295.3142020998,324.548518411048,783.968571943264,1.15146431896196,-0.0050990066501616,0.0268309840258083,-33261651.9041761,138028109.656273,-701826.142231942
85.37,7051.2828081446,28303.1538878193,324.658427542078,784.12136262154,1.15141332889546,-0.00511654695083725,0.0268311788899553,-33280356.3515629,138028223.207048,-702217.431526311
85.38,7054.52939242002,28310.9951014455,324.768357156597,784.274167610567,1.15136216342595,-0.00513409760618955,0.0268315552393841,-33298734.9658712,138028336.116195,-702601.841993149
85.39,7057.77707599159,28318.8378431216,324.878307313585,784.426986886601,1.15131082244989,-0.00515165844340727,0.0268321131028599,-33316787.5627652,138028448.016725,-702979.369842231
85.4,7061.02585906473,28326.6821129905,324.988278071198,784.579820423867,1.15125930586545,-0.00516922928934653,0.0268328525074715,-33334513.9609012,138028560.030946,-703350.007685496
85.41,7064.27574184544,28334.5279111947,325.098269488137,784.732668197832,1.15120761357256,-0.00518680997134621,0.0268337734786039,-33351913.9819291,138028672.159127,-703713.746645006
85.42,7067.52672454032,28342.3752378767,325.208281624054,784.885530185961,1.15115574547285,-0.00520440031649243,0.0268348760398425,-33368987.4504859,138028784.401346,-704070.591982795
85.43,7070.77880735656,28350.2240931785,325.318314538655,785.038406365686,1.15110370146968,-0.00522200015202681,0.0268361602130376,-33385734.1941998,138028896.757795,-704420.540161749
85.44,7074.03199050195,28358.0744772422,325.428368291671,785.191296714417,1.15105148146816,-0.00523960930509205,0.0268376260183403,-33402154.0436868,138029009.228662,-704763.58770786
85.45,7077.28627418486,28365.9263902093,325.538442942871,785.34420120954,1.15099908537511,-0.00525722760273349,0.02683927347418,-33418246.8325534,138029121.814134,-705099.731210287
85.46,7080.54165861429,28373.7798322214,325.648538552066,785.49711982841,1.15094651309908,-0.00527485487190075,0.0268411025972655,-33434012.3973984,138029234.514392,-705428.967321389
85.47,7083.79814399981,28381.6348034197,325.758655179105,785.650052548357,1.15089376455036,-0.00529249093944925,0.0268431134025839,-33449450.5778128,138029347.329616,-705751.292756722
85.48,7087.0557305516,28389.4913039452,325.868792883878,785.802999346683,1.15084083964097,-0.00531013563214187,0.0268453059034017,-33464561.2163841,138029460.259979,-706066.704295126
85.49,7090.31441848044,28397.3493339387,325.978951726311,785.955960200663,1.15078773828465,-0.00532778877665047,0.026847680111262,-33479344.1586941,138029573.305653,-706375.198778685
85.5,7093.57420799771,28405.2088935407,326.089131766369,786.108935087547,1.15073446039688,-0.00534545019955754,0.0268502360359868,-33493799.2533266,138029686.466807,-706676.773112877
85.51,7096.83509931537,28413.0699828915,326.199333064054,786.261923984555,1.15068100589489,-0.00536311972735777,0.026852973685676,-33507926.3518613,138029798.515401,-706971.424266451
85.52,7100.09709264601,28420.9326021314,326.309555678519,786.414926866754,1.15062737469761,-0.0053807971856964,0.026855893066706,-33521725.3088808,138029910.054439,-707259.149271544
85.53,7103.3601882028,28428.7967514001,326.419799668396,786.567943708002,1.15057356672576,-0.0053984824005077,0.0268589941838004,-33535195.9819847,138030021.709077,-707539.945224041
85.54,7106.62438619948,28436.6624308371,326.530065093286,786.720974484308,1.15051958190175,-0.00541617519803108,0.0268622770399178,-33548338.231782,138030133.479469,-707813.809283388
85.55,7109.88968685041,28444.529640582,326.640352013331,786.874019172786,1.15046542014977,-0.00543387540442452,0.0268657416362554,-33561151.921888,138030245.365764,-708080.738672491
85.56,7113.15609037055,28452.3983807737,326.750660488707,787.027077750522,1.15041108139573,-0.00545158284576618,0.0268693879722868,-33573636.9189243,138030357.368167,-708340.72647425
85.57,7116.42359697543,28460.2686515512,326.860990579625,787.18015019458,1.15035656556727,-0.00546929734793411,0.0268732160457634,-33585793.0925215,138030469.486878,-708593.76583511
85.58,7119.69220688123,28468.1404530532,326.971342346334,787.333236481992,1.15030187259379,-0.00548701873660787,0.0268772258527019,-33597620.3153225,138030581.72192,-708839.862566972
85.59,7122.96192030469,28476.013785418,327.081715849127,787.486336589765,1.15024700240642,-0.0055047468376354,0.0268814173873833,-33609118.4629851,138030694.07343,-709079.014147396
85.6,7126.23273746318,28483.8886487839,327.192111148311,787.639450494886,1.15019195493805,-0.00552248147679124,0.0268857906423849,-33620287.4141791,138030806.541539,-709311.218117533
85.61,7129.50465857467,28491.7650432888,327.302528304226,787.792578174316,1.15013673012328,-0.00554022247977808,0.026890345608561,-33631127.0505894,138030919.126375,-709536.472082196
85.62,7132.77768385771,28499.6429690706,327.412967377243,787.945719604994,1.15008132789848,-0.0055579696722284,0.0268950822750427,-33641637.2569133,138031031.828062,-709754.773709798
85.63,7136.05181353148,28507.5224262666,327.523428427761,788.098874763833,1.15002574820176,-0.00557572287970604,0.0269000006292368,-33651817.9208666,138031144.646722,-709966.120732479
85.64,7139.32704781576,28515.4034150143,327.633911516211,788.252043627724,1.14996999097296,-0.00559348192770783,0.0269051006568277,-33661668.933182,138031255.835952,-710170.510946071
85.65,7142.60338693092,28523.2859354505,327.744416701786,788.405226170482,1.14991405615368,-0.0056112466405717,0.0269103823417749,-33671190.18761,138031367.059136,-710367.942210075
85.66,7145.88083109794,28531.1699877122,327.854944043498,788.558422365639,1.14985794368728,-0.00562901684361185,0.026915845666414,-33680381.5809388,138031478.399278,-710558.412448202
85.67,7149.15938053837,28539.0555719359,327.965493601793,788.711632189858,1.14980165351884,-0.00564679236213212,0.0269214906112523,-33689243.0129804,138031589.856483,-710741.919647956
85.68,7152.43903547439,28546.9426882578,328.076065437212,788.86485561993,1.14974518559522,-0.00566457302137575,0.0269273171550679,-33697774.3865673,138031701.430855,-710918.461860607
85.69,7155.71979612876,28554.831336814,328.186659610324,789.018092632622,1.14968853986501,-0.005682358646527,0.0269333252749171,-33705975.6075541,138031813.122492,-711088.037201216
85.7,7159.00166272487,28562.7215177403,328.297276181723,789.171343204678,1.14963171627854,-0.00570014906271269,0.0269395149461329,-33713846.5848204,138031924.93149,-711250.643848693
